method,search_mode,abort_check_stride,schedule,panel_width,family,n,seed,input_fingerprint,repetition,tau,window,status,factor_wall_ms,factor_cuda_ms,reconstruction_kind,reconstruction_residual,growth_factor,max_multiplier,nonfinite_count,row_swaps,column_swaps,dp_lookahead_accepts,dp_fallbacks,gp_near_ties,gp_second_choices,scap_current,scap_middle,scap_last,rp_iterations,rp_failures,pivot_digest,_source
GP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,42.640892,42.6409912109,sampled_fp64_32x32,0.0155300704265,16.234375,1.009765625,0,507,0,0,0,39,22,0,0,0,0,0,6833106d75674435,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,42.37412,42.3730545044,sampled_fp64_32x32,0.0155300704265,16.234375,1.009765625,0,507,0,0,0,39,22,0,0,0,0,0,6833106d75674435,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,42.134569,42.1339187622,sampled_fp64_32x32,0.0155300704265,16.234375,1.009765625,0,507,0,0,0,39,22,0,0,0,0,0,6833106d75674435,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,12.46749,12.4672002792,sampled_fp64_32x32,0.0155300704265,16.234375,1.009765625,0,507,0,0,0,39,22,0,0,0,0,0,6833106d75674435,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,12.471253,12.472319603,sampled_fp64_32x32,0.0155300704265,16.234375,1.009765625,0,507,0,0,0,39,22,0,0,0,0,0,6833106d75674435,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,12.435923,12.4354562759,sampled_fp64_32x32,0.0155300704265,16.234375,1.009765625,0,507,0,0,0,39,22,0,0,0,0,0,6833106d75674435,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,52.704474,52.7040328979,sampled_fp64_32x32,0.0160353831525,15.0234375,0.99951171875,0,503,255,0,0,0,0,256,199,56,0,0,7d2f41bf22f56916,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,52.485928,52.4861450195,sampled_fp64_32x32,0.0160353831525,15.0234375,0.99951171875,0,503,255,0,0,0,0,256,199,56,0,0,7d2f41bf22f56916,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,52.607436,52.6063346863,sampled_fp64_32x32,0.0160353831525,15.0234375,0.99951171875,0,503,255,0,0,0,0,256,199,56,0,0,7d2f41bf22f56916,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,11.880979,11.8804483414,sampled_fp64_32x32,0.0160353831525,15.0234375,0.99951171875,0,503,255,0,0,0,0,256,199,56,0,0,7d2f41bf22f56916,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,11.870424,11.8712320328,sampled_fp64_32x32,0.0160353831525,15.0234375,0.99951171875,0,503,255,0,0,0,0,256,199,56,0,0,7d2f41bf22f56916,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,11.864316,11.8650884628,sampled_fp64_32x32,0.0160353831525,15.0234375,0.99951171875,0,503,255,0,0,0,0,256,199,56,0,0,7d2f41bf22f56916,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,51.018668,51.0179824829,sampled_fp64_32x32,0.0186819610913,13.125,1,0,506,193,0,0,0,0,0,0,0,720,0,f6a61c9d5f84874f,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,51.282142,51.2820472717,sampled_fp64_32x32,0.0186819610913,13.125,1,0,506,193,0,0,0,0,0,0,0,720,0,f6a61c9d5f84874f,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,50.850529,50.8501434326,sampled_fp64_32x32,0.0186819610913,13.125,1,0,506,193,0,0,0,0,0,0,0,720,0,f6a61c9d5f84874f,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,12.412967,12.4139204025,sampled_fp64_32x32,0.0186819610913,13.125,1,0,506,193,0,0,0,0,0,0,0,720,0,f6a61c9d5f84874f,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,12.418829,12.4190721512,sampled_fp64_32x32,0.0186819610913,13.125,1,0,506,193,0,0,0,0,0,0,0,720,0,f6a61c9d5f84874f,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,12.393414,12.3924484253,sampled_fp64_32x32,0.0186819610913,13.125,1,0,506,193,0,0,0,0,0,0,0,720,0,f6a61c9d5f84874f,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,228.823864,228.82421875,sampled_fp64_32x32,0.0213720947504,14.875,0.998046875,0,505,480,0,0,0,0,0,0,0,0,0,e4ff16181dd93cb8,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,233.990452,233.991363525,sampled_fp64_32x32,0.0213720947504,14.875,0.998046875,0,505,480,0,0,0,0,0,0,0,0,0,e4ff16181dd93cb8,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,218.321951,218.319076538,sampled_fp64_32x32,0.0213720947504,14.875,0.998046875,0,505,480,0,0,0,0,0,0,0,0,0,e4ff16181dd93cb8,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,11.956679,11.9572477341,sampled_fp64_32x32,0.0213720947504,14.875,0.998046875,0,505,480,0,0,0,0,0,0,0,0,0,e4ff16181dd93cb8,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,11.974702,11.9736318588,sampled_fp64_32x32,0.0213720947504,14.875,0.998046875,0,505,480,0,0,0,0,0,0,0,0,0,e4ff16181dd93cb8,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,11.964556,11.9634237289,sampled_fp64_32x32,0.0213720947504,14.875,0.998046875,0,505,480,0,0,0,0,0,0,0,0,0,e4ff16181dd93cb8,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,41.911974,41.9114570618,sampled_fp64_32x32,0.0172052455812,15.2578125,1.001953125,0,508,0,0,0,0,0,0,0,0,0,0,bb963897ce6599f3,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,42.470319,42.4701766968,sampled_fp64_32x32,0.0172052455812,15.2578125,1.001953125,0,508,0,0,0,0,0,0,0,0,0,0,bb963897ce6599f3,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,41.922654,41.9254074097,sampled_fp64_32x32,0.0172052455812,15.2578125,1.001953125,0,508,0,0,0,0,0,0,0,0,0,0,bb963897ce6599f3,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,12.332437,12.3330564499,sampled_fp64_32x32,0.0172052455812,15.2578125,1.001953125,0,508,0,0,0,0,0,0,0,0,0,0,bb963897ce6599f3,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,12.345707,12.3453435898,sampled_fp64_32x32,0.0172052455812,15.2578125,1.001953125,0,508,0,0,0,0,0,0,0,0,0,0,bb963897ce6599f3,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,12.319114,12.3197441101,sampled_fp64_32x32,0.0172052455812,15.2578125,1.001953125,0,508,0,0,0,0,0,0,0,0,0,0,bb963897ce6599f3,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,88.509465,88.5088653564,sampled_fp64_32x32,0.0302828024724,24.78125,1,0,1019,0,0,0,0,0,0,0,0,0,0,9ede215b6910d515,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,88.414891,88.4147872925,sampled_fp64_32x32,0.0302828024724,24.78125,1,0,1019,0,0,0,0,0,0,0,0,0,0,9ede215b6910d515,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,88.383126,88.3824615479,sampled_fp64_32x32,0.0302828024724,24.78125,1,0,1019,0,0,0,0,0,0,0,0,0,0,9ede215b6910d515,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,28.268907,28.2695674896,sampled_fp64_32x32,0.0302828024724,24.78125,1,0,1019,0,0,0,0,0,0,0,0,0,0,9ede215b6910d515,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,28.287249,28.2869758606,sampled_fp64_32x32,0.0302828024724,24.78125,1,0,1019,0,0,0,0,0,0,0,0,0,0,9ede215b6910d515,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,27.01111,27.0110397339,sampled_fp64_32x32,0.0302828024724,24.78125,1,0,1019,0,0,0,0,0,0,0,0,0,0,9ede215b6910d515,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,88.477998,88.4775695801,sampled_fp64_32x32,0.0370619027526,24.8125,0.99951171875,0,1019,86,86,2,0,0,0,0,0,0,0,305999625b9f8730,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,88.598241,88.5983963013,sampled_fp64_32x32,0.0370619027526,24.8125,0.99951171875,0,1019,86,86,2,0,0,0,0,0,0,0,305999625b9f8730,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,88.733661,88.7333755493,sampled_fp64_32x32,0.0370619027526,24.8125,0.99951171875,0,1019,86,86,2,0,0,0,0,0,0,0,305999625b9f8730,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,27.886793,27.8865604401,sampled_fp64_32x32,0.0370619027526,24.8125,0.99951171875,0,1019,86,86,2,0,0,0,0,0,0,0,305999625b9f8730,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,27.919872,27.9203834534,sampled_fp64_32x32,0.0370619027526,24.8125,0.99951171875,0,1019,86,86,2,0,0,0,0,0,0,0,305999625b9f8730,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,27.924567,27.9244804382,sampled_fp64_32x32,0.0370619027526,24.8125,0.99951171875,0,1019,86,86,2,0,0,0,0,0,0,0,305999625b9f8730,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,89.134538,89.1339874268,sampled_fp64_32x32,0.0380347726633,24.984375,1.009765625,0,1017,0,0,0,97,48,0,0,0,0,0,ea444668731ff705,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,89.173999,89.1739501953,sampled_fp64_32x32,0.0380347726633,24.984375,1.009765625,0,1017,0,0,0,97,48,0,0,0,0,0,ea444668731ff705,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,88.782196,88.7820129395,sampled_fp64_32x32,0.0380347726633,24.984375,1.009765625,0,1017,0,0,0,97,48,0,0,0,0,0,ea444668731ff705,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,27.503103,27.503616333,sampled_fp64_32x32,0.0380347726633,24.984375,1.009765625,0,1017,0,0,0,97,48,0,0,0,0,0,ea444668731ff705,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,27.506816,27.5066871643,sampled_fp64_32x32,0.0380347726633,24.984375,1.009765625,0,1017,0,0,0,97,48,0,0,0,0,0,ea444668731ff705,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,27.547889,27.5486392975,sampled_fp64_32x32,0.0380347726633,24.984375,1.009765625,0,1017,0,0,0,97,48,0,0,0,0,0,ea444668731ff705,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,109.105529,109.10534668,sampled_fp64_32x32,0.0295058686752,21.359375,1,0,1016,520,0,0,0,0,503,414,106,0,0,5edff950fd8b8114,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,109.505506,109.505149841,sampled_fp64_32x32,0.0295058686752,21.359375,1,0,1016,520,0,0,0,0,503,414,106,0,0,5edff950fd8b8114,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,109.383227,109.384414673,sampled_fp64_32x32,0.0295058686752,21.359375,1,0,1016,520,0,0,0,0,503,414,106,0,0,5edff950fd8b8114,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,26.114277,26.1150722504,sampled_fp64_32x32,0.0295058686752,21.359375,1,0,1016,520,0,0,0,0,503,414,106,0,0,5edff950fd8b8114,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,26.151986,26.1529598236,sampled_fp64_32x32,0.0295058686752,21.359375,1,0,1016,520,0,0,0,0,503,414,106,0,0,5edff950fd8b8114,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,26.116086,26.1160964966,sampled_fp64_32x32,0.0295058686752,21.359375,1,0,1016,520,0,0,0,0,503,414,106,0,0,5edff950fd8b8114,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,104.237185,104.237251282,sampled_fp64_32x32,0.033594739507,25.1875,1,0,1014,346,0,0,0,0,0,0,0,1405,0,22ef37c4327dfeca,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,104.23455,104.234718323,sampled_fp64_32x32,0.033594739507,25.1875,1,0,1014,346,0,0,0,0,0,0,0,1405,0,22ef37c4327dfeca,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,104.221279,104.22102356,sampled_fp64_32x32,0.033594739507,25.1875,1,0,1014,346,0,0,0,0,0,0,0,1405,0,22ef37c4327dfeca,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,28.05151,28.0515193939,sampled_fp64_32x32,0.033594739507,25.1875,1,0,1014,346,0,0,0,0,0,0,0,1405,0,22ef37c4327dfeca,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,28.077243,28.0770568848,sampled_fp64_32x32,0.033594739507,25.1875,1,0,1014,346,0,0,0,0,0,0,0,1405,0,22ef37c4327dfeca,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,28.110455,28.1098232269,sampled_fp64_32x32,0.033594739507,25.1875,1,0,1014,346,0,0,0,0,0,0,0,1405,0,22ef37c4327dfeca,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,1029.778796,1029.78088379,sampled_fp64_32x32,0.0284291931603,18.453125,1,0,1015,950,0,0,0,0,0,0,0,0,0,b3343f19f3d52ffc,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,1410.478579,1410.48461914,sampled_fp64_32x32,0.0284291931603,18.453125,1,0,1015,950,0,0,0,0,0,0,0,0,0,b3343f19f3d52ffc,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,1285.372836,1285.37731934,sampled_fp64_32x32,0.0284291931603,18.453125,1,0,1015,950,0,0,0,0,0,0,0,0,0,b3343f19f3d52ffc,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,26.648346,26.6485767365,sampled_fp64_32x32,0.0284291931603,18.453125,1,0,1015,950,0,0,0,0,0,0,0,0,0,b3343f19f3d52ffc,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,26.68551,26.6854400635,sampled_fp64_32x32,0.0284291931603,18.453125,1,0,1015,950,0,0,0,0,0,0,0,0,0,b3343f19f3d52ffc,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,26.706767,26.706943512,sampled_fp64_32x32,0.0284291931603,18.453125,1,0,1015,950,0,0,0,0,0,0,0,0,0,b3343f19f3d52ffc,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,87.375464,87.3759002686,sampled_fp64_32x32,0.0308579651028,27.640625,1.001953125,0,1018,0,0,0,0,0,0,0,0,0,0,8d276d1cf54ee96a,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,87.008891,87.0091552734,sampled_fp64_32x32,0.0308579651028,27.640625,1.001953125,0,1018,0,0,0,0,0,0,0,0,0,0,8d276d1cf54ee96a,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,86.844765,86.8452835083,sampled_fp64_32x32,0.0308579651028,27.640625,1.001953125,0,1018,0,0,0,0,0,0,0,0,0,0,8d276d1cf54ee96a,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,0,1.00999999,6,completed,27.478447,27.4780158997,sampled_fp64_32x32,0.0308579651028,27.640625,1.001953125,0,1018,0,0,0,0,0,0,0,0,0,0,8d276d1cf54ee96a,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,1,1.00999999,6,completed,27.527791,27.5281925201,sampled_fp64_32x32,0.0308579651028,27.640625,1.001953125,0,1018,0,0,0,0,0,0,0,0,0,0,8d276d1cf54ee96a,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,1024,20260823,a4e772f4de51428c,2,1.00999999,6,completed,27.499312,27.4995193481,sampled_fp64_32x32,0.0308579651028,27.640625,1.001953125,0,1018,0,0,0,0,0,0,0,0,0,0,8d276d1cf54ee96a,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,86.773005,86.7728347778,sampled_fp64_32x32,0.036511148588,24.15625,1,0,1012,0,0,0,0,0,0,0,0,0,0,0eb3d79fc279cfc7,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,86.548454,86.5477142334,sampled_fp64_32x32,0.036511148588,24.15625,1,0,1012,0,0,0,0,0,0,0,0,0,0,0eb3d79fc279cfc7,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,86.595178,86.5946578979,sampled_fp64_32x32,0.036511148588,24.15625,1,0,1012,0,0,0,0,0,0,0,0,0,0,0eb3d79fc279cfc7,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,25.122277,25.1217918396,sampled_fp64_32x32,0.036511148588,24.15625,1,0,1012,0,0,0,0,0,0,0,0,0,0,0eb3d79fc279cfc7,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,25.105961,25.1064319611,sampled_fp64_32x32,0.036511148588,24.15625,1,0,1012,0,0,0,0,0,0,0,0,0,0,0eb3d79fc279cfc7,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,25.125235,25.1258888245,sampled_fp64_32x32,0.036511148588,24.15625,1,0,1012,0,0,0,0,0,0,0,0,0,0,0eb3d79fc279cfc7,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,89.530895,89.5304336548,sampled_fp64_32x32,0.0315883230069,22.59375,1,0,1021,88,88,2,0,0,0,0,0,0,0,bf5eae9e60692875,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,88.515514,88.5151367188,sampled_fp64_32x32,0.0315883230069,22.59375,1,0,1021,88,88,2,0,0,0,0,0,0,0,bf5eae9e60692875,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,88.180242,88.1796188354,sampled_fp64_32x32,0.0315883230069,22.59375,1,0,1021,88,88,2,0,0,0,0,0,0,0,bf5eae9e60692875,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,27.292173,27.2926712036,sampled_fp64_32x32,0.0315883230069,22.59375,1,0,1021,88,88,2,0,0,0,0,0,0,0,bf5eae9e60692875,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,27.327746,27.3274879456,sampled_fp64_32x32,0.0315883230069,22.59375,1,0,1021,88,88,2,0,0,0,0,0,0,0,bf5eae9e60692875,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,27.347165,27.346944809,sampled_fp64_32x32,0.0315883230069,22.59375,1,0,1021,88,88,2,0,0,0,0,0,0,0,bf5eae9e60692875,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,88.992068,88.9917449951,sampled_fp64_32x32,0.0322582288354,25.96875,1.009765625,0,1017,0,0,0,101,56,0,0,0,0,0,3a8eb4cae6cacb07,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,89.045301,89.0451812744,sampled_fp64_32x32,0.0322582288354,25.96875,1.009765625,0,1017,0,0,0,101,56,0,0,0,0,0,3a8eb4cae6cacb07,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,90.063863,90.0642242432,sampled_fp64_32x32,0.0322582288354,25.96875,1.009765625,0,1017,0,0,0,101,56,0,0,0,0,0,3a8eb4cae6cacb07,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,27.496353,27.5025920868,sampled_fp64_32x32,0.0322582288354,25.96875,1.009765625,0,1017,0,0,0,101,56,0,0,0,0,0,3a8eb4cae6cacb07,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,27.518057,27.5169277191,sampled_fp64_32x32,0.0322582288354,25.96875,1.009765625,0,1017,0,0,0,101,56,0,0,0,0,0,3a8eb4cae6cacb07,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,27.506811,27.5066871643,sampled_fp64_32x32,0.0322582288354,25.96875,1.009765625,0,1017,0,0,0,101,56,0,0,0,0,0,3a8eb4cae6cacb07,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,110.229022,110.229309082,sampled_fp64_32x32,0.0370701509528,20.21875,1,0,1020,538,0,0,0,0,485,422,116,0,0,9b5abe70eaf4da5b,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,110.235962,110.236099243,sampled_fp64_32x32,0.0370701509528,20.21875,1,0,1020,538,0,0,0,0,485,422,116,0,0,9b5abe70eaf4da5b,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,110.439949,110.440284729,sampled_fp64_32x32,0.0370701509528,20.21875,1,0,1020,538,0,0,0,0,485,422,116,0,0,9b5abe70eaf4da5b,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,25.934808,25.9348487854,sampled_fp64_32x32,0.0370701509528,20.21875,1,0,1020,538,0,0,0,0,485,422,116,0,0,9b5abe70eaf4da5b,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,25.945246,25.9450874329,sampled_fp64_32x32,0.0370701509528,20.21875,1,0,1020,538,0,0,0,0,485,422,116,0,0,9b5abe70eaf4da5b,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,25.973593,25.9747848511,sampled_fp64_32x32,0.0370701509528,20.21875,1,0,1020,538,0,0,0,0,485,422,116,0,0,9b5abe70eaf4da5b,search_cost_runs.csv
