method,schedule,panel_width,family,n,seed,input_fingerprint,repetition,tau,window,status,factor_wall_ms,factor_cuda_ms,reconstruction_kind,reconstruction_residual,growth_factor,max_multiplier,nonfinite_count,row_swaps,column_swaps,dp_lookahead_accepts,dp_fallbacks,gp_near_ties,gp_second_choices,scap_current,scap_middle,scap_last,rp_iterations,rp_failures,source_file,evidence_tier,contract_repetitions,contract_warmups
ScaP,blocked_panel_local,64,normal,2048,20260823,46c35bcd85752ff2,0,1.00999999,6,completed,237.357716,237.359039307,sampled_fp64_32x32,0.0559573874458,23.0395480226,1,0,2039,1101,0,0,0,0,946,841,260,0,0,normal__n2048__seed20260823__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,2048,20260823,46c35bcd85752ff2,1,1.00999999,6,completed,237.790223,237.791259766,sampled_fp64_32x32,0.0559573874458,23.0395480226,1,0,2039,1101,0,0,0,0,946,841,260,0,0,normal__n2048__seed20260823__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,2048,20260823,46c35bcd85752ff2,2,1.00999999,6,completed,237.409621,237.411010742,sampled_fp64_32x32,0.0559573874458,23.0395480226,1,0,2039,1101,0,0,0,0,946,841,260,0,0,normal__n2048__seed20260823__blocked_panel_local__scap/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,2048,20260823,46c35bcd85752ff2,0,1.00999999,6,completed,196.555744,196.55670166,sampled_fp64_32x32,0.0792466466358,25.8531073446,1.4033203125,0,2044,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,2048,20260823,46c35bcd85752ff2,1,1.00999999,6,completed,195.750376,195.751327515,sampled_fp64_32x32,0.0792466466358,25.8531073446,1.4033203125,0,2044,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,2048,20260823,46c35bcd85752ff2,2,1.00999999,6,completed,196.157703,196.158813477,sampled_fp64_32x32,0.0792466466358,25.8531073446,1.4033203125,0,2044,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__blocked_panel_local__scpp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,0,1.00999999,6,completed,12336.803292,12336.8964844,sampled_fp64_32x32,0.0222103457245,9.37288135593,1,0,2040,2038,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,1,1.00999999,6,completed,12654.746404,12654.8427734,sampled_fp64_32x32,0.0222103457245,9.37288135593,1,0,2040,2038,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,2,1.00999999,6,completed,12639.653287,12639.7490234,sampled_fp64_32x32,0.0222103457245,9.37288135593,1,0,2040,2038,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__cp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,0,1.00999999,6,completed,268.76177,268.763336182,sampled_fp64_32x32,0.0634969516821,28.9717514124,0.990234375,0,2040,228,228,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,1,1.00999999,6,completed,269.253832,269.255187988,sampled_fp64_32x32,0.0634969516821,28.9717514124,0.990234375,0,2040,228,228,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,2,1.00999999,6,completed,269.04013,269.041748047,sampled_fp64_32x32,0.0634969516821,28.9717514124,0.990234375,0,2040,228,228,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__dp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,0,1.00999999,6,completed,271.652377,271.653839111,sampled_fp64_32x32,0.0635951862103,23.7740112994,1.009765625,0,2043,0,0,0,226,105,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,1,1.00999999,6,completed,271.898714,271.900360107,sampled_fp64_32x32,0.0635951862103,23.7740112994,1.009765625,0,2043,0,0,0,226,105,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,2,1.00999999,6,completed,271.61725,271.618560791,sampled_fp64_32x32,0.0635951862103,23.7740112994,1.009765625,0,2043,0,0,0,226,105,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__gp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,0,1.00999999,6,completed,261.975643,261.978149414,sampled_fp64_32x32,0.0457389305121,26.0564971751,1,0,2042,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,1,1.00999999,6,completed,261.441569,261.443054199,sampled_fp64_32x32,0.0457389305121,26.0564971751,1,0,2042,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,2,1.00999999,6,completed,261.296639,261.297943115,sampled_fp64_32x32,0.0457389305121,26.0564971751,1,0,2042,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__pp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,0,1.00999999,6,completed,373.594483,373.596557617,sampled_fp64_32x32,0.0449830109666,15.0960451977,1,0,2040,1623,0,0,0,0,0,0,0,4071,0,normal__n2048__seed20260823__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,1,1.00999999,6,completed,373.356989,373.358123779,sampled_fp64_32x32,0.0449830109666,15.0960451977,1,0,2040,1623,0,0,0,0,0,0,0,4071,0,normal__n2048__seed20260823__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,2,1.00999999,6,completed,373.366279,373.368530273,sampled_fp64_32x32,0.0449830109666,15.0960451977,1,0,2040,1623,0,0,0,0,0,0,0,4071,0,normal__n2048__seed20260823__unblocked_rank1__rp/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,0,1.00999999,6,completed,311.537324,311.538421631,sampled_fp64_32x32,0.0410681979766,21.2768361582,1,0,2038,1007,0,0,0,0,1040,789,218,0,0,normal__n2048__seed20260823__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,1,1.00999999,6,completed,311.351033,311.35256958,sampled_fp64_32x32,0.0410681979766,21.2768361582,1,0,2038,1007,0,0,0,0,1040,789,218,0,0,normal__n2048__seed20260823__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,2,1.00999999,6,completed,311.617835,311.618835449,sampled_fp64_32x32,0.0410681979766,21.2768361582,1,0,2038,1007,0,0,0,0,1040,789,218,0,0,normal__n2048__seed20260823__unblocked_rank1__scap/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,0,1.00999999,6,completed,265.199884,265.201721191,sampled_fp64_32x32,0.0792466466358,25.8983050847,1.4033203125,0,2044,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,1,1.00999999,6,completed,263.351883,263.353515625,sampled_fp64_32x32,0.0792466466358,25.8983050847,1.4033203125,0,2044,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,normal,2048,20260823,46c35bcd85752ff2,2,1.00999999,6,completed,263.270284,263.27130127,sampled_fp64_32x32,0.0792466466358,25.8983050847,1.4033203125,0,2044,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260823__unblocked_rank1__scpp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,6173.138291,6173.18457031,sampled_fp64_32x32,0.0385290406966,17.3727810651,1,0,2038,1891,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,5897.790034,5897.83447266,sampled_fp64_32x32,0.0385290406966,17.3727810651,1,0,2038,1891,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,5895.863888,5895.90771484,sampled_fp64_32x32,0.0385290406966,17.3727810651,1,0,2038,1891,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__cp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,192.87799,192.87840271,sampled_fp64_32x32,0.0369951835348,27.4556213018,1,0,2040,230,230,5,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,192.731346,192.731460571,sampled_fp64_32x32,0.0369951835348,27.4556213018,1,0,2040,230,230,5,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,192.991668,192.992294312,sampled_fp64_32x32,0.0369951835348,27.4556213018,1,0,2040,230,230,5,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__dp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,191.634821,191.635238647,sampled_fp64_32x32,0.0503367050563,22.9585798817,1.009765625,0,2038,0,0,0,208,105,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,192.699678,192.700286865,sampled_fp64_32x32,0.0503367050563,22.9585798817,1.009765625,0,2038,0,0,0,208,105,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,192.012066,192.012954712,sampled_fp64_32x32,0.0503367050563,22.9585798817,1.009765625,0,2038,0,0,0,208,105,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__gp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,187.258656,187.259460449,sampled_fp64_32x32,0.0429812074211,22.9230769231,1,0,2042,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,187.724397,187.724838257,sampled_fp64_32x32,0.0429812074211,22.9230769231,1,0,2042,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,187.600412,187.600799561,sampled_fp64_32x32,0.0429812074211,22.9230769231,1,0,2042,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__pp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,215.864161,215.865432739,sampled_fp64_32x32,0.0347768468869,26.7455621302,1,0,2041,554,0,0,0,0,0,0,0,2647,0,normal__n2048__seed20260824__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,215.590374,215.5909729,sampled_fp64_32x32,0.0347768468869,26.7455621302,1,0,2041,554,0,0,0,0,0,0,0,2647,0,normal__n2048__seed20260824__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,215.907734,215.90838623,sampled_fp64_32x32,0.0347768468869,26.7455621302,1,0,2041,554,0,0,0,0,0,0,0,2647,0,normal__n2048__seed20260824__blocked_panel_local__rp/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,234.913056,234.914169312,sampled_fp64_32x32,0.0395037852423,22.7928994083,1,0,2037,1113,0,0,0,0,934,826,287,0,0,normal__n2048__seed20260824__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,235.093197,235.094589233,sampled_fp64_32x32,0.0395037852423,22.7928994083,1,0,2037,1113,0,0,0,0,934,826,287,0,0,normal__n2048__seed20260824__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,234.075872,234.077209473,sampled_fp64_32x32,0.0395037852423,22.7928994083,1,0,2037,1113,0,0,0,0,934,826,287,0,0,normal__n2048__seed20260824__blocked_panel_local__scap/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,186.128467,186.129440308,sampled_fp64_32x32,0.0573349524028,27.4082840237,1.4765625,0,2041,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,186.392311,186.405593872,sampled_fp64_32x32,0.0573349524028,27.4082840237,1.4765625,0,2041,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,186.254895,186.255783081,sampled_fp64_32x32,0.0573349524028,27.4082840237,1.4765625,0,2041,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__blocked_panel_local__scpp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,12301.193648,12301.2871094,sampled_fp64_32x32,0.0278663442597,10.0059171598,0.9990234375,0,2042,2036,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,12593.286132,12593.3818359,sampled_fp64_32x32,0.0278663442597,10.0059171598,0.9990234375,0,2042,2036,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,12581.531708,12581.6269531,sampled_fp64_32x32,0.0278663442597,10.0059171598,0.9990234375,0,2042,2036,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__cp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,269.6326,269.633636475,sampled_fp64_32x32,0.0456696515706,28.3076923077,0.990234375,0,2038,229,229,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,269.469091,269.470214844,sampled_fp64_32x32,0.0456696515706,28.3076923077,0.990234375,0,2038,229,229,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,269.160924,269.162231445,sampled_fp64_32x32,0.0456696515706,28.3076923077,0.990234375,0,2038,229,229,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__dp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,272.819237,272.820831299,sampled_fp64_32x32,0.0426265374897,21.5857988166,1.009765625,0,2034,0,0,0,217,113,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,272.509392,272.510070801,sampled_fp64_32x32,0.0426265374897,21.5857988166,1.009765625,0,2034,0,0,0,217,113,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,272.493984,272.495483398,sampled_fp64_32x32,0.0426265374897,21.5857988166,1.009765625,0,2034,0,0,0,217,113,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__gp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,261.781949,261.782623291,sampled_fp64_32x32,0.0429812074211,23.1479289941,1,0,2042,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,262.463819,262.464813232,sampled_fp64_32x32,0.0429812074211,23.1479289941,1,0,2042,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,262.00223,262.003875732,sampled_fp64_32x32,0.0429812074211,23.1479289941,1,0,2042,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__pp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,371.436991,371.439147949,sampled_fp64_32x32,0.0370645304112,14.1420118343,1,0,2041,1617,0,0,0,0,0,0,0,4020,0,normal__n2048__seed20260824__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,370.918082,370.920410156,sampled_fp64_32x32,0.0370645304112,14.1420118343,1,0,2041,1617,0,0,0,0,0,0,0,4020,0,normal__n2048__seed20260824__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,370.189684,370.191467285,sampled_fp64_32x32,0.0370645304112,14.1420118343,1,0,2041,1617,0,0,0,0,0,0,0,4020,0,normal__n2048__seed20260824__unblocked_rank1__rp/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,313.917125,313.917633057,sampled_fp64_32x32,0.0388523285794,23.7159763314,1,0,2043,1005,0,0,0,0,1042,809,196,0,0,normal__n2048__seed20260824__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,312.856781,312.857879639,sampled_fp64_32x32,0.0388523285794,23.7159763314,1,0,2043,1005,0,0,0,0,1042,809,196,0,0,normal__n2048__seed20260824__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,311.744388,311.746643066,sampled_fp64_32x32,0.0388523285794,23.7159763314,1,0,2043,1005,0,0,0,0,1042,809,196,0,0,normal__n2048__seed20260824__unblocked_rank1__scap/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,0,1.00999999,6,completed,262.551037,262.55279541,sampled_fp64_32x32,0.0573349524028,27.4082840237,1.4765625,0,2041,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,1,1.00999999,6,completed,262.54023,262.540924072,sampled_fp64_32x32,0.0573349524028,27.4082840237,1.4765625,0,2041,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,normal,2048,20260824,73855a218aa29db8,2,1.00999999,6,completed,262.590828,262.592193604,sampled_fp64_32x32,0.0573349524028,27.4082840237,1.4765625,0,2041,0,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260824__unblocked_rank1__scpp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,normal,2048,20260825,638e14defe76282b,0,1.00999999,6,completed,5926.542914,5926.58740234,sampled_fp64_32x32,0.0290275145107,17.128057554,0.99951171875,0,2045,1893,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260825__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,normal,2048,20260825,638e14defe76282b,1,1.00999999,6,completed,5834.143328,5834.18701172,sampled_fp64_32x32,0.0290275145107,17.128057554,0.99951171875,0,2045,1893,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260825__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,normal,2048,20260825,638e14defe76282b,2,1.00999999,6,completed,5847.185058,5847.22851562,sampled_fp64_32x32,0.0290275145107,17.128057554,0.99951171875,0,2045,1893,0,0,0,0,0,0,0,0,0,normal__n2048__seed20260825__blocked_panel_local__cp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,2048,20260825,638e14defe76282b,0,1.00999999,6,completed,193.633933,193.635650635,sampled_fp64_32x32,0.0550018391809,24.7712230216,0.99658203125,0,2035,208,208,2,0,0,0,0,0,0,0,normal__n2048__seed20260825__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,2048,20260825,638e14defe76282b,1,1.00999999,6,completed,193.307397,193.307556152,sampled_fp64_32x32,0.0550018391809,24.7712230216,0.99658203125,0,2035,208,208,2,0,0,0,0,0,0,0,normal__n2048__seed20260825__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,2048,20260825,638e14defe76282b,2,1.00999999,6,completed,193.47726,193.477828979,sampled_fp64_32x32,0.0550018391809,24.7712230216,0.99658203125,0,2035,208,208,2,0,0,0,0,0,0,0,normal__n2048__seed20260825__blocked_panel_local__dp/runs.csv,replicated,3,1
